------ LISTA DE COMPRAS INVÁLIDAS -------
Erro	Linha
CLIENTE_INVALIDO	AP8484 10.56 3 P CX816 12
CLIENTE_INVALIDO	FS1090 1.34 1 N DY297 12
CLIENTE_INVALIDO	RA8810 7.21 4 P EM592 7
CLIENTE_INVALIDO	UX9709 16.5 4 P AQ942 4
CLIENTE_INVALIDO	CU3041 11.0 5 N AM882 6
CLIENTE_INVALIDO	NF2867 9.49 3 P AI401 8
CLIENTE_INVALIDO	MG6057 5.14 4 N DL685 2
CLIENTE_INVALIDO	EE4244 17.73 1 N CW216 6
CLIENTE_INVALIDO	DK2597 5.87 5 P BQ733 4
CLIENTE_INVALIDO	FZ2765 20.67 4 P CQ264 1
CLIENTE_INVALIDO	JH6832 3.44 4 N BQ860 5
CLIENTE_INVALIDO	PW9801 9.85 1 N BW975 7
CLIENTE_INVALIDO	AN9032 12.69 6 N EM585 9
CLIENTE_INVALIDO	PW1798 3.1 6 N AR824 7
CLIENTE_INVALIDO	ON3190 11.18 1 N AH258 12
CLIENTE_INVALIDO	VQ4721 0.34 4 P CY411 10
CLIENTE_INVALIDO	VJ4109 20.82 5 P CW329 9
CLIENTE_INVALIDO	PY4702 3.86 2 P DY171 11
CLIENTE_INVALIDO	PX2927 17.37 3 P CU696 3
CLIENTE_INVALIDO	AW6439 11.72 1 N AN454 9
CLIENTE_INVALIDO	DR1848 12.37 2 P FK919 1
CLIENTE_INVALIDO	PY4473 0.94 5 P CZ785 6
CLIENTE_INVALIDO	LM5287 3.37 6 P CQ250 8
CLIENTE_INVALIDO	CT7871 3.96 5 N AI800 2
CLIENTE_INVALIDO	MX5097 17.75 3 N DR439 2
CLIENTE_INVALIDO	NH8401 18.54 5 P DL737 5
CLIENTE_INVALIDO	CX6131 12.56 1 N FG553 7
CLIENTE_INVALIDO	CD2950 8.94 4 N CZ718 2
CLIENTE_INVALIDO	BB6222 20.21 2 N AI800 8
CLIENTE_INVALIDO	VP3668 20.95 4 N DL343 7
CLIENTE_INVALIDO	GU6388 15.3 1 P EQ938 4
CLIENTE_INVALIDO	JE8570 13.38 3 P AR990 2
CLIENTE_INVALIDO	ZO5898 10.22 3 P CW104 6
CLIENTE_INVALIDO	PH5244 14.13 2 P DS505 12
CLIENTE_INVALIDO	CW2355 9.3 6 P AL708 6
CLIENTE_INVALIDO	NY4592 7.72 2 P CX791 4
CLIENTE_INVALIDO	UT7418 4.11 1 N AR799 11
CLIENTE_INVALIDO	EA7822 8.0 2 P AI461 2
CLIENTE_INVALIDO	ER9630 12.91 1 N BW870 10
CLIENTE_INVALIDO	NF2706 8.72 4 N FF538 2
CLIENTE_INVALIDO	IS1168 0.29 3 P CX659 1
CLIENTE_INVALIDO	YM1837 17.26 5 N DR439 6
CLIENTE_INVALIDO	XF6276 3.25 6 N AN406 4
CLIENTE_INVALIDO	SG6114 3.8 6 N EQ900 8
CLIENTE_INVALIDO	TH7385 4.27 6 P AP543 2
CLIENTE_INVALIDO	DU2798 10.83 6 P AQ945 3
CLIENTE_INVALIDO	XE3573 0.75 3 N AM960 2
CLIENTE_INVALIDO	VO1564 10.67 3 P DY408 11
CLIENTE_INVALIDO	AB2957 20.5 6 N FF409 1
CLIENTE_INVALIDO	AW4357 0.55 6 P DK240 9
CLIENTE_INVALIDO	EN1789 15.67 1 P AR757 8
CLIENTE_INVALIDO	HB3047 8.43 5 N CW483 12
CLIENTE_INVALIDO	XW1698 9.24 6 N DZ618 11
CLIENTE_INVALIDO	BK6928 12.15 6 P AT872 12
CLIENTE_INVALIDO	VG2736 13.74 3 P BI272 8
CLIENTE_INVALIDO	HP3765 8.1 4 P AH507 6
CLIENTE_INVALIDO	VK8913 19.7 6 N FI863 10
CLIENTE_INVALIDO	WM2691 14.31 4 P EQ852 10
CLIENTE_INVALIDO	XJ5683 0.2 4 N CZ934 8
CLIENTE_INVALIDO	XX4871 10.79 4 N EM640 11
CLIENTE_INVALIDO	XS7304 11.6 1 N AL743 7
CLIENTE_INVALIDO	DY1634 7.6 2 N AR870 11
CLIENTE_INVALIDO	ZK7952 1.53 3 P CY476 3
CLIENTE_INVALIDO	DJ3066 11.52 6 N AN680 9
CLIENTE_INVALIDO	ZL7108 18.93 3 P AO737 5
CLIENTE_INVALIDO	ZA6089 3.91 2 P BP509 12
CLIENTE_INVALIDO	JK4564 7.26 1 P DZ686 7
CLIENTE_INVALIDO	TA7191 0.74 6 P EN860 7
CLIENTE_INVALIDO	SN7607 15.73 5 N DK168 4
CLIENTE_INVALIDO	HF4241 15.25 1 N BY907 4
CLIENTE_INVALIDO	GA7522 0.82 1 P CU322 12
CLIENTE_INVALIDO	DZ9818 0.33 1 N FI913 12
CLIENTE_INVALIDO	OJ3075 2.53 5 N BW936 12
CLIENTE_INVALIDO	YD1679 2.0 6 P CX499 2
CLIENTE_INVALIDO	SF7579 11.39 1 P EM653 5
CLIENTE_INVALIDO	JN4235 11.38 1 P DK217 2
CLIENTE_INVALIDO	DC8329 12.1 5 N DY348 5
CLIENTE_INVALIDO	GY2831 9.24 5 N AO837 4
CLIENTE_INVALIDO	PR3565 3.44 3 P BQ897 12
CLIENTE_INVALIDO	VA1662 17.6 4 P CX556 5
CLIENTE_INVALIDO	BU7261 0.48 1 P BJ995 12
CLIENTE_INVALIDO	FN7103 8.29 6 N DY222 3
CLIENTE_INVALIDO	QW6854 19.15 4 P DS727 9
CLIENTE_INVALIDO	EP8220 0.86 2 P CY581 12
CLIENTE_INVALIDO	CN1176 20.43 1 N AR703 9
CLIENTE_INVALIDO	RB2096 3.63 5 P CY466 5
CLIENTE_INVALIDO	PC4340 17.29 1 N FG694 5
CLIENTE_INVALIDO	CE9744 10.63 5 N AI461 9
CLIENTE_INVALIDO	KD5372 11.3 1 N CW135 4
CLIENTE_INVALIDO	DF9067 8.34 6 P CY449 11
CLIENTE_INVALIDO	CC9374 12.57 2 N DY286 9
CLIENTE_INVALIDO	KK4467 3.99 6 N BW955 4
CLIENTE_INVALIDO	WK6134 9.37 4 P AN688 3
CLIENTE_INVALIDO	CP3618 5.26 6 N EZ133 4
CLIENTE_INVALIDO	NI6639 9.5 6 P DK449 12
CLIENTE_INVALIDO	UL9870 6.49 5 N CZ910 9
CLIENTE_INVALIDO	XJ6610 13.47 1 P EM561 2
CLIENTE_INVALIDO	EL7799 17.93 2 P DY171 6
CLIENTE_INVALIDO	TC2595 13.58 5 P FF470 4
CLIENTE_INVALIDO	OT9168 16.29 4 N BP463 11
CLIENTE_INVALIDO	HA4160 0.67 6 N FF485 4
CLIENTE_INVALIDO	GQ9572 15.49 4 N BQ689 1
CLIENTE_INVALIDO	JD7588 12.16 2 N FG902 2
CLIENTE_INVALIDO	VZ1693 20.8 4 N DL312 9
CLIENTE_INVALIDO	OG1974 10.29 4 N DR326 12
CLIENTE_INVALIDO	KP5909 16.61 1 P AL622 6
CLIENTE_INVALIDO	MZ5107 3.66 2 P CX444 10
CLIENTE_INVALIDO	IT2311 17.73 6 P CU555 4
CLIENTE_INVALIDO	MB2862 18.14 6 N CT400 6
CLIENTE_INVALIDO	QA1616 2.66 5 N AI567 2
CLIENTE_INVALIDO	FI1107 18.47 3 P EQ905 4
CLIENTE_INVALIDO	PU3916 8.57 4 P BQ601 1
CLIENTE_INVALIDO	ZP7393 1.64 1 N FF312 1
CLIENTE_INVALIDO	EZ6847 13.1 3 N EM675 12
CLIENTE_INVALIDO	EA5131 18.28 1 P AM851 7
CLIENTE_INVALIDO	OI5367 7.45 1 P DL393 8
CLIENTE_INVALIDO	PI3480 20.6 6 N BJ994 2
CLIENTE_INVALIDO	HE2756 2.26 4 P AL652 12
CLIENTE_INVALIDO	HL6818 11.54 1 N DY363 4
CLIENTE_INVALIDO	CO1673 4.82 2 P CU769 10
CLIENTE_INVALIDO	LG5045 18.25 5 N DY473 10
CLIENTE_INVALIDO	ID7247 13.31 2 P AI529 12
CLIENTE_INVALIDO	YI9883 18.22 6 P FF470 7
CLIENTE_INVALIDO	CC5262 2.28 5 N EN854 7
CLIENTE_INVALIDO	TV8883 20.54 6 N FI937 6
CLIENTE_INVALIDO	AU1223 3.89 4 P AI744 12
CLIENTE_INVALIDO	GI1356 4.51 4 N AR757 12
CLIENTE_INVALIDO	UG4158 0.87 2 P FI942 3
CLIENTE_INVALIDO	YJ9748 18.4 3 N BJ652 6
CLIENTE_INVALIDO	RM1352 9.19 3 P BI565 7
CLIENTE_INVALIDO	AV6796 17.21 5 N AP726 10
CLIENTE_INVALIDO	VW5354 16.74 1 P AM823 9
CLIENTE_INVALIDO	UB9796 20.31 4 N AI426 10
CLIENTE_INVALIDO	MS7152 20.98 1 N AL503 2
CLIENTE_INVALIDO	HH8219 8.46 1 P CT224 9
CLIENTE_INVALIDO	EN1661 10.27 6 N AI825 3
CLIENTE_INVALIDO	WM5750 13.86 1 P DK290 7
CLIENTE_INVALIDO	BP8151 17.48 1 P EQ819 8
CLIENTE_INVALIDO	RF3582 7.18 5 P DS754 1
CLIENTE_INVALIDO	GB9821 18.33 4 N EQ893 8
CLIENTE_INVALIDO	IR9316 11.79 5 P CW106 7
CLIENTE_INVALIDO	HY9097 2.56 6 N CT222 12
CLIENTE_INVALIDO	RZ2435 19.25 1 N CT232 7
CLIENTE_INVALIDO	AG3064 6.64 4 P CW410 12
CLIENTE_INVALIDO	SJ5046 17.73 1 P DR284 1
CLIENTE_INVALIDO	ER5202 18.55 2 P CX816 1
CLIENTE_INVALIDO	BZ5853 17.69 2 N BJ611 1
CLIENTE_INVALIDO	YZ9688 17.91 4 N FK903 8
CLIENTE_INVALIDO	GD7507 4.94 2 P CW104 10
CLIENTE_INVALIDO	SC7865 3.91 1 N CX701 1
CLIENTE_INVALIDO	UO9294 16.29 2 N DY475 7
CLIENTE_INVALIDO	PL6223 20.54 4 N EM752 3
CLIENTE_INVALIDO	NC8987 16.34 3 N DK217 3
CLIENTE_INVALIDO	BT2803 17.61 4 P FG680 3
CLIENTE_INVALIDO	AZ6232 14.1 1 P FI889 8
CLIENTE_INVALIDO	PP3543 9.87 4 P FF245 6
CLIENTE_INVALIDO	BI8293 5.5 1 P FI877 6
CLIENTE_INVALIDO	SW9946 6.92 5 N EQ818 1
CLIENTE_INVALIDO	VM7307 14.72 3 P DR385 6
CLIENTE_INVALIDO	FF7105 1.2 2 N BP469 11
CLIENTE_INVALIDO	LK1173 18.13 6 P DZ453 8
CLIENTE_INVALIDO	HF1682 6.89 2 P AH433 8
CLIENTE_INVALIDO	DL5384 20.15 1 P BP380 10
CLIENTE_INVALIDO	FO8937 8.61 4 P CT183 12
CLIENTE_INVALIDO	XM4394 2.93 6 N AN318 5
CLIENTE_INVALIDO	SH7057 14.71 2 N EQ852 2
CLIENTE_INVALIDO	EC5008 6.52 3 P AR976 2
CLIENTE_INVALIDO	XG5817 4.72 3 N DL588 2
CLIENTE_INVALIDO	JD9511 20.92 3 N AM919 2
CLIENTE_INVALIDO	RB6940 7.56 2 P BY917 4
CLIENTE_INVALIDO	RF9259 4.58 6 N CZ631 8
CLIENTE_INVALIDO	JQ7776 7.83 1 N AP527 6
CLIENTE_INVALIDO	OC6966 17.5 4 P DR314 7
CLIENTE_INVALIDO	PJ5431 2.99 5 P BQ613 3
CLIENTE_INVALIDO	JQ6741 20.3 1 N DK217 10
CLIENTE_INVALIDO	RU1740 10.7 1 P BW732 11
CLIENTE_INVALIDO	ZT9713 17.3 4 N AM960 7
CLIENTE_INVALIDO	RA8982 1.39 1 P CZ671 11
CLIENTE_INVALIDO	ZF2103 3.5 4 P BQ601 2
CLIENTE_INVALIDO	WD3507 20.67 1 N CY346 3
CLIENTE_INVALIDO	ON2030 19.29 2 P CU544 5
CLIENTE_INVALIDO	PH5491 0.16 5 N AR910 3
CLIENTE_INVALIDO	MV7977 11.6 1 P BI459 12
CLIENTE_INVALIDO	CZ5719 7.19 1 N CZ617 8
CLIENTE_INVALIDO	AK5160 17.64 2 P AN625 5
CLIENTE_INVALIDO	FR3176 14.43 6 P AP767 8
CLIENTE_INVALIDO	NJ5459 5.71 6 N BP629 9
CLIENTE_INVALIDO	PL3503 20.77 5 N DR116 10
CLIENTE_INVALIDO	JT6940 1.87 2 P EH179 10
CLIENTE_INVALIDO	WG1609 15.6 6 N CX646 1
CLIENTE_INVALIDO	KH5852 2.55 1 N CY402 9
CLIENTE_INVALIDO	RY8285 19.79 6 P DS746 1
CLIENTE_INVALIDO	JJ1044 12.32 3 N DZ479 9
CLIENTE_INVALIDO	XL9099 1.65 4 P FG680 7
CLIENTE_INVALIDO	TV4848 10.23 2 P AI817 2
CLIENTE_INVALIDO	VU4678 19.79 2 N CU754 4
CLIENTE_INVALIDO	ZR2214 11.0 3 N AL780 4
CLIENTE_INVALIDO	CZ6410 17.77 1 P CU396 4
CLIENTE_INVALIDO	BU9422 12.66 3 N FG517 6
CLIENTE_INVALIDO	EL7865 0.15 2 N BY918 8
CLIENTE_INVALIDO	TC7659 14.5 2 N DS437 6
CLIENTE_INVALIDO	BA7389 16.71 6 P DY304 4
CLIENTE_INVALIDO	DI7876 17.1 1 N CT241 6
CLIENTE_INVALIDO	CC2634 2.91 1 N BW814 10
CLIENTE_INVALIDO	IN8264 3.26 1 P EH120 2
CLIENTE_INVALIDO	DT4602 17.84 1 P AR832 12
CLIENTE_INVALIDO	WX9754 8.12 3 N BQ807 5
CLIENTE_INVALIDO	QV5447 6.29 5 N DZ453 9
CLIENTE_INVALIDO	EQ9590 18.64 6 P EN820 4
CLIENTE_INVALIDO	DW7289 5.93 2 N CU697 1
CLIENTE_INVALIDO	TH1909 7.1 4 P BW774 3
CLIENTE_INVALIDO	AV7262 3.3 6 P AL790 4
CLIENTE_INVALIDO	GZ2823 9.57 1 N AN549 9
CLIENTE_INVALIDO	YE8725 9.0 4 P AH160 12
CLIENTE_INVALIDO	LI1765 11.11 6 N AL541 11
CLIENTE_INVALIDO	XS4247 10.29 5 P CW488 3
CLIENTE_INVALIDO	AX9755 4.2 3 P CY634 4
CLIENTE_INVALIDO	IA9490 11.99 3 N FG687 12
CLIENTE_INVALIDO	HB3389 7.48 5 P DR477 4
CLIENTE_INVALIDO	FW8535 18.66 6 P CU639 2
CLIENTE_INVALIDO	JC9436 8.32 4 N BI490 11
CLIENTE_INVALIDO	BU3595 1.35 6 P AI423 3
CLIENTE_INVALIDO	DX9121 4.5 2 N AI646 4
CLIENTE_INVALIDO	JN5251 14.33 3 P DK202 7
CLIENTE_INVALIDO	IT6915 20.23 3 N CY412 8
CLIENTE_INVALIDO	CJ8272 20.92 3 N AR741 10
CLIENTE_INVALIDO	EA7645 0.28 1 P AN485 1
CLIENTE_INVALIDO	TS9598 1.37 1 P AM919 6
CLIENTE_INVALIDO	VL9407 13.0 5 N DZ706 10
CLIENTE_INVALIDO	AS6964 7.37 1 N AN454 2
CLIENTE_INVALIDO	PG9729 11.7 1 N FF242 4
CLIENTE_INVALIDO	XS4724 16.3 5 N DS437 5
CLIENTE_INVALIDO	WO1736 14.92 4 P CY397 6
CLIENTE_INVALIDO	SA9960 0.7 4 N EM590 12
CLIENTE_INVALIDO	CV9545 12.61 3 N DR209 9
CLIENTE_INVALIDO	MV8951 18.77 1 N CU776 10
CLIENTE_INVALIDO	YA6759 14.66 1 P BQ937 6
CLIENTE_INVALIDO	YJ8023 7.22 1 N DK260 6
CLIENTE_INVALIDO	PF1282 9.47 1 N FG740 5
CLIENTE_INVALIDO	AV4276 0.64 4 N DY348 5
CLIENTE_INVALIDO	ZX3696 16.58 5 P FK968 2
CLIENTE_INVALIDO	IB4137 11.95 4 N AR899 7
CLIENTE_INVALIDO	UW6307 9.26 4 P DR231 1
CLIENTE_INVALIDO	ZS9589 3.71 1 N FG514 12
CLIENTE_INVALIDO	PT5054 5.33 3 N DL343 3
CLIENTE_INVALIDO	HE7577 13.17 2 N DK456 8
CLIENTE_INVALIDO	WH4189 18.11 4 N FF538 4
CLIENTE_INVALIDO	YE7646 8.51 4 P BP571 12
CLIENTE_INVALIDO	BP6656 2.13 1 N DZ482 7
CLIENTE_INVALIDO	SW8253 19.51 2 N FK980 2
CLIENTE_INVALIDO	RJ6664 19.11 5 N CU430 7
CLIENTE_INVALIDO	DZ7735 0.45 5 P AN513 8
CLIENTE_INVALIDO	DN2567 0.73 6 P AM847 4
CLIENTE_INVALIDO	WS2203 6.55 3 P DY359 8
CLIENTE_INVALIDO	QH4078 2.62 1 N AN334 8
CLIENTE_INVALIDO	GC3751 7.99 6 P CY407 8
CLIENTE_INVALIDO	UK6299 11.58 6 P CU548 3
CLIENTE_INVALIDO	IG9920 17.84 4 N AR915 8
CLIENTE_INVALIDO	ZL7576 16.95 2 P CT132 2
CLIENTE_INVALIDO	JU9127 7.25 5 N AO756 9
CLIENTE_INVALIDO	FI3453 9.29 4 P CT183 1
CLIENTE_INVALIDO	OR7263 18.1 3 P AI800 10
CLIENTE_INVALIDO	NQ9080 8.98 4 N CZ903 1
CLIENTE_INVALIDO	RT9622 5.7 1 N DY315 11
CLIENTE_INVALIDO	NF6731 14.37 6 N EN873 10
CLIENTE_INVALIDO	TS7173 18.17 3 P BI593 2
CLIENTE_INVALIDO	SL3290 7.3 5 P AP883 7
CLIENTE_INVALIDO	YE7742 14.99 5 P DR314 2
CLIENTE_INVALIDO	BY8645 2.1 5 N DR298 10
CLIENTE_INVALIDO	EZ2020 1.9 4 P DK128 9
CLIENTE_INVALIDO	YD5270 16.23 1 P CT194 10
CLIENTE_INVALIDO	OZ8089 6.68 6 P CY340 10
CLIENTE_INVALIDO	CN5192 1.8 1 P CW165 9
CLIENTE_INVALIDO	PY4446 3.37 2 N BI220 12
CLIENTE_INVALIDO	HI4526 19.15 2 P DR326 3
CLIENTE_INVALIDO	SS2115 9.98 5 N CZ671 2
CLIENTE_INVALIDO	JZ6483 12.6 3 N AM919 11
CLIENTE_INVALIDO	TH7009 1.59 4 P FF378 12
CLIENTE_INVALIDO	KV3154 17.79 3 N AI804 12
CLIENTE_INVALIDO	UU2621 13.54 2 P FG921 8
CLIENTE_INVALIDO	PB6537 3.48 2 N EM752 4
CLIENTE_INVALIDO	ZU1460 0.76 5 P BQ694 2
CLIENTE_INVALIDO	KK6515 17.17 6 P AN501 4
CLIENTE_INVALIDO	YY3862 2.9 2 P DY441 5
CLIENTE_INVALIDO	AQ3938 7.7 2 N AN569 11
CLIENTE_INVALIDO	FA4710 10.82 1 P BJ680 8
CLIENTE_INVALIDO	GN5971 15.52 1 N AO967 9
CLIENTE_INVALIDO	BL3117 6.15 2 P DL487 1
CLIENTE_INVALIDO	OY3832 17.34 6 N DY495 9
CLIENTE_INVALIDO	KO3724 6.41 4 N AR892 11
CLIENTE_INVALIDO	AP7270 9.55 2 P BJ795 4
CLIENTE_INVALIDO	KG8731 0.22 5 N CZ824 10
CLIENTE_INVALIDO	UA9362 16.43 2 P BJ693 1
CLIENTE_INVALIDO	WD4938 11.55 3 N CQ196 7
CLIENTE_INVALIDO	VE6852 10.0 5 P AN680 9
CLIENTE_INVALIDO	XE1812 18.7 5 P AP847 5
CLIENTE_INVALIDO	DY5472 12.63 1 N FI776 9
CLIENTE_INVALIDO	XL4381 12.59 5 P DZ510 12
CLIENTE_INVALIDO	PT5102 20.84 4 N AR748 10
CLIENTE_INVALIDO	GY2635 14.99 4 N BY993 4
CLIENTE_INVALIDO	TI2396 5.1 6 N EM443 11
CLIENTE_INVALIDO	RK1295 20.37 4 P CU779 7
CLIENTE_INVALIDO	SS8651 4.51 5 P DS754 5
CLIENTE_INVALIDO	VN3392 19.67 6 N DL675 7
CLIENTE_INVALIDO	DW5992 3.7 4 N BQ684 4
CLIENTE_INVALIDO	SK2636 5.3 2 P CU397 6
CLIENTE_INVALIDO	NG7761 7.46 2 P BQ831 2
CLIENTE_INVALIDO	NZ2932 4.19 1 N CU628 7
CLIENTE_INVALIDO	ET6676 8.46 6 N FF272 8
CLIENTE_INVALIDO	YD6622 15.9 1 P DS669 2
CLIENTE_INVALIDO	OP5779 14.78 3 N AR725 7
CLIENTE_INVALIDO	TQ8111 10.44 5 P AR768 8
CLIENTE_INVALIDO	NO8304 7.62 4 N BP373 1
CLIENTE_INVALIDO	LH9645 10.5 4 P CX499 8
CLIENTE_INVALIDO	VI3208 1.93 1 N AI871 10
CLIENTE_INVALIDO	GT6891 20.52 1 P AL693 6
CLIENTE_INVALIDO	GA2825 9.49 6 P CU513 6
CLIENTE_INVALIDO	JA3083 14.42 6 P BQ918 9
CLIENTE_INVALIDO	JS2386 8.75 1 P EN812 2
CLIENTE_INVALIDO	FS7044 18.25 2 P DK359 2
CLIENTE_INVALIDO	BE5739 6.6 6 P CT132 7
CLIENTE_INVALIDO	CV4761 20.94 6 P CT263 12
CLIENTE_INVALIDO	TS5834 2.84 1 N CX501 7
CLIENTE_INVALIDO	NG1279 2.68 1 P BW845 6
CLIENTE_INVALIDO	XG2650 3.92 5 N BJ634 4
CLIENTE_INVALIDO	DA8488 0.6 3 P AI815 10
CLIENTE_INVALIDO	EZ7894 20.6 6 N AI642 11
CLIENTE_INVALIDO	YO6310 5.27 5 P DR225 7
CLIENTE_INVALIDO	XB6197 18.94 5 N CX568 8
CLIENTE_INVALIDO	AA8697 5.85 4 N AP549 12
CLIENTE_INVALIDO	UF5007 9.7 4 N AT993 3
CLIENTE_INVALIDO	YS9925 2.38 2 N DR215 1
CLIENTE_INVALIDO	AN8904 6.58 4 N AR828 6
CLIENTE_INVALIDO	QX6686 10.65 6 N AL818 8
CLIENTE_INVALIDO	WV6948 17.18 3 P DR122 6
CLIENTE_INVALIDO	ME4419 12.19 5 N AR745 12
CLIENTE_INVALIDO	UW6665 2.37 6 N DL588 7
CLIENTE_INVALIDO	DX8401 2.88 4 N FF242 11
CLIENTE_INVALIDO	DM9132 14.33 6 N AK117 8
CLIENTE_INVALIDO	IG3781 0.72 1 N EH168 8
CLIENTE_INVALIDO	AD8981 3.9 3 P DZ471 2
CLIENTE_INVALIDO	SR6916 13.91 4 N BJ797 11
CLIENTE_INVALIDO	UN4739 13.59 2 P AP886 6
CLIENTE_INVALIDO	NT9618 3.16 2 N EZ133 12
CLIENTE_INVALIDO	CO4161 13.92 1 P AI416 5
CLIENTE_INVALIDO	ED8783 14.22 3 N BQ806 8
CLIENTE_INVALIDO	RC5181 4.31 3 N CX528 10
CLIENTE_INVALIDO	FI2012 5.12 2 P DL765 2
CLIENTE_INVALIDO	FJ6885 12.29 4 N DZ666 11
CLIENTE_INVALIDO	WS2462 20.92 4 N DY473 2
CLIENTE_INVALIDO	IC5141 5.87 2 P EQ852 10
CLIENTE_INVALIDO	PX4187 18.6 6 N CY574 7
CLIENTE_INVALIDO	WU3016 12.77 5 P AI753 4
CLIENTE_INVALIDO	PZ6336 2.9 2 N FF325 2
CLIENTE_INVALIDO	QT3512 20.82 2 P BQ647 11
CLIENTE_INVALIDO	DK7634 18.4 6 P CY681 11
CLIENTE_INVALIDO	SE1160 8.69 5 N AR820 5
CLIENTE_INVALIDO	SI5360 16.48 5 P AN406 7
CLIENTE_INVALIDO	NA4508 18.6 2 P DR449 8
CLIENTE_INVALIDO	YL6973 19.26 1 N CZ981 2
CLIENTE_INVALIDO	ML1495 15.37 3 P CZ683 12
CLIENTE_INVALIDO	SG5869 10.15 3 P CT263 3
CLIENTE_INVALIDO	IL5815 1.65 4 N CW314 8
CLIENTE_INVALIDO	DK1660 17.14 5 P DL569 8
CLIENTE_INVALIDO	TT7205 2.97 5 P AQ862 8
CLIENTE_INVALIDO	KP3552 15.29 5 N AK195 6
CLIENTE_INVALIDO	EQ6241 10.91 6 P FF594 2
CLIENTE_INVALIDO	WA4184 4.49 5 P AO952 5
CLIENTE_INVALIDO	GI8891 0.1 3 P DZ666 3
CLIENTE_INVALIDO	IR3019 3.81 3 N DL675 3
CLIENTE_INVALIDO	VJ2486 13.17 6 N CU448 5
CLIENTE_INVALIDO	ZF2300 20.73 3 P EH168 4
CLIENTE_INVALIDO	LK3334 3.69 1 N BW732 9
CLIENTE_INVALIDO	NM7753 2.46 3 P AM847 4
CLIENTE_INVALIDO	MM6513 0.77 2 P AP549 12
CLIENTE_INVALIDO	WD3953 11.28 2 P AI825 6
CLIENTE_INVALIDO	HX6925 18.73 4 N BI452 5
CLIENTE_INVALIDO	DE6463 18.25 5 P CY451 12
CLIENTE_INVALIDO	XR4787 19.0 1 P CQ213 6
CLIENTE_INVALIDO	ZK1429 20.82 5 P CX810 3
CLIENTE_INVALIDO	PV9789 19.51 3 P AT976 12
CLIENTE_INVALIDO	MP3174 5.53 1 N CU536 3
CLIENTE_INVALIDO	DE4529 1.4 3 N AR832 7
CLIENTE_INVALIDO	FS1961 9.75 6 P CW424 5
CLIENTE_INVALIDO	BS9391 2.79 2 P AQ959 4
CLIENTE_INVALIDO	QJ6326 7.7 4 N AH463 11
CLIENTE_INVALIDO	UH1473 20.69 2 N FI971 9
CLIENTE_INVALIDO	ES8753 5.38 5 P FG577 8
CLIENTE_INVALIDO	EE2842 8.16 2 P CW438 7
CLIENTE_INVALIDO	EI2104 19.35 2 P CY498 8
CLIENTE_INVALIDO	IG9051 14.86 6 P FG557 3
CLIENTE_INVALIDO	HB1407 2.4 2 P AP540 4
CLIENTE_INVALIDO	GN2768 2.98 1 N AR887 11
CLIENTE_INVALIDO	QX8421 13.19 1 N AO950 3
CLIENTE_INVALIDO	GW9070 16.65 2 N BI103 11
CLIENTE_INVALIDO	DG1220 3.22 1 N FF364 2
CLIENTE_INVALIDO	EN9171 17.75 5 N AH417 10
CLIENTE_INVALIDO	OI1368 13.24 4 N CW427 4
CLIENTE_INVALIDO	AX5259 15.17 3 P AP575 6
CLIENTE_INVALIDO	PR4251 15.52 4 N AL736 2
CLIENTE_INVALIDO	MY9735 10.59 5 P AH142 3
CLIENTE_INVALIDO	ZU6316 15.9 5 P DZ548 8
CLIENTE_INVALIDO	SJ3547 8.62 1 P DK187 6
CLIENTE_INVALIDO	ZW4100 5.5 1 N EN884 9
CLIENTE_INVALIDO	SV9391 15.87 6 P EM667 12
CLIENTE_INVALIDO	JF2696 4.17 6 P CT270 11
CLIENTE_INVALIDO	BO6044 10.27 2 P CY402 2
CLIENTE_INVALIDO	MF4541 12.74 5 N DR396 2
CLIENTE_INVALIDO	UT3055 15.13 5 P EM735 5
CLIENTE_INVALIDO	RE4586 15.77 5 P AP868 2
CLIENTE_INVALIDO	UK2134 3.83 2 N AL524 7
CLIENTE_INVALIDO	BH9871 8.48 3 P CU544 5
CLIENTE_INVALIDO	KB6053 4.94 6 P CW104 7
CLIENTE_INVALIDO	UO7321 18.39 1 P DZ803 11
CLIENTE_INVALIDO	XV6103 19.92 6 N CY624 7
CLIENTE_INVALIDO	KI2009 10.44 6 P CW132 10
CLIENTE_INVALIDO	KD1828 12.11 6 N AQ897 6
CLIENTE_INVALIDO	UF4489 8.91 3 P CU660 2
CLIENTE_INVALIDO	HX9898 16.59 4 P CY458 3
CLIENTE_INVALIDO	QW9266 7.3 4 N CZ824 4
CLIENTE_INVALIDO	RN8969 14.76 6 N CX654 4
CLIENTE_INVALIDO	JW4971 18.22 6 P FF502 5
CLIENTE_INVALIDO	DV2252 1.42 1 N AL714 11
CLIENTE_INVALIDO	LR8913 12.81 2 N CQ156 12
CLIENTE_INVALIDO	ZZ4396 2.8 6 P CY605 8
CLIENTE_INVALIDO	MV4273 20.35 2 P CY574 11
CLIENTE_INVALIDO	LQ9746 13.22 2 P BJ972 3
CLIENTE_INVALIDO	SB3135 15.78 5 N CZ956 1
CLIENTE_INVALIDO	FP2004 9.68 6 P CT191 7
CLIENTE_INVALIDO	YL3362 15.47 1 P AR703 10
CLIENTE_INVALIDO	WD4589 6.57 2 P AR915 1
CLIENTE_INVALIDO	WV4126 13.27 2 N CW410 8
